customer_id,signup_date,customer_segment,city,age_group
CUST-00474,04-22-2023,Returning Customer,Cairo,45-54
CUST-00475,2025-10-12,Occasional Buyer,Alexandria,35-44
CUST-00476,07-23-2024,Returning Customer,Cairo,45-54
CUST-00477,2025-04-05,Occasional Buyer,Mansoura,55+
CUST-00478,06/07/2025,Occasional Buyer,Giza,45-54
CUST-00479,06/02/2023,Occasional Buyer, Giza,18-24
CUST-00480,07-06-2023,VIP,Port Said,55+
CUST-00481,28/02/2024,VIP,Luxor,25-34
CUST-00482,07-19-2025,Occasional Buyer,Zagazig,35-44
CUST-00483,2025-07-15,Returning Customer,GIZA,35-44
CUST-00484,12-05-2025,New Customer,zagazig,45-54
CUST-00485,2023-10-15,VIP,Aswan,25-34
CUST-00486,2023-09-05,Occasional Buyer,Aswan,25-34
CUST-00487,23/11/2024,New Customer,Giza,55+
CUST-00488,10/09/2023,Returning Customer,Luxor,18-24
CUST-00489,12-22-2025,Occasional Buyer,Cairo,45-54
CUST-00490,11-07-2025,Returning Customer,Alexandria,25-34
CUST-00491,08-01-2023,VIP,Aswan,45-54
CUST-00492,05-07-2025,Returning Customer,Port Said,35-44
CUST-00493,2024-08-25,Returning Customer,Luxor,55+
CUST-00494,04/09/2024,Returning Customer,Hurghada,55+
CUST-00495,08-18-2024,Returning Customer,Zagazig,25-34
CUST-00496,10-28-2025,VIP,Hurghada,35-44
CUST-00497,09-10-2025,Occasional Buyer,Port Said,55+
CUST-00498,2024-08-08,New Customer,aswan,18-24
CUST-00499,26/04/2023,Returning Customer,Mansoura,35-44
CUST-00500,10-27-2023,VIP,Cairo,55+
CUST-00501,08/03/2023,New Customer,Zagazig,55+
CUST-00502,04/04/2024,Returning Customer,Hurghada,35-44
CUST-00503,07/04/2023,Occasional Buyer,Aswan,35-44
CUST-00504,04-21-2023,VIP,Cairo,45-54
CUST-00505,04-06-2024,Returning Customer,Zagazig,25-34
CUST-00506,2024-08-25,New Customer,Luxor,25-34
CUST-00507,18/11/2025,New Customer,Giza,55+
CUST-00508,2024-06-25,VIP,Alexandria ,25-34
CUST-00509,23/03/2023,New Customer,Alexandria,55+
CUST-00510,09-08-2024,VIP,LUXOR,55+
CUST-00511,03-26-2024,New Customer,Alexandria,25-34
CUST-00512,05-01-2025,Occasional Buyer,hurghada,25-34
CUST-00513,10/11/2024,VIP,Zagazig,55+
CUST-00514,12-22-2025,New Customer,LUXOR,45-54
CUST-00515,05-07-2024,Returning Customer,Port Said,35-44
CUST-00516,20/02/2025,VIP,Giza,35-44
CUST-00517,20/02/2023,Occasional Buyer,Hurghada,35-44
CUST-00518,01-30-2024,New Customer,Zagazig,25-34
CUST-00519,12-28-2025,New Customer,Cairo,25-34
CUST-00520,2025-05-18,Occasional Buyer,Giza,18-24
CUST-00521,11/11/2023,VIP,Cairo,18-24
CUST-00522,12-31-2023,New Customer,Tanta,25-34
CUST-00523,13/06/2024,Occasional Buyer,Aswan,45-54
CUST-00524,09/10/2024,New Customer,Cairo,55+
CUST-00525,2023-05-10,New Customer,Port Said,55+
CUST-00526,08-06-2023,VIP,Tanta,35-44
CUST-00527,15/06/2025,New Customer,Aswan,55+
CUST-00528,03-26-2024,Occasional Buyer,Alexandria,55+
CUST-00529,27/08/2024,VIP,Alexandria,18-24
CUST-00530,2023-10-17,New Customer,Giza,45-54
CUST-00531,2023-06-24,VIP,Tanta,55+
CUST-00532,2023-10-19,Returning Customer,Alexandria,35-44
CUST-00533,2024-02-02,New Customer,Giza,55+
CUST-00534,2025-08-02,VIP,Hurghada,35-44
CUST-00535,07-21-2023,Occasional Buyer,Mansoura,35-44
CUST-00536,2023-09-20,VIP,Mansoura,25-34
CUST-00537,12/10/2024,VIP,Luxor,35-44
CUST-00538,11-09-2023,VIP,Port Said,45-54
CUST-00539,12/12/2023,Returning Customer,Cairo,45-54
CUST-00540,2024-07-20,VIP,Zagazig,45-54
CUST-00541,01/07/2025,Occasional Buyer,Zagazig,25-34
CUST-00542,2023-06-17,Returning Customer,Tanta,18-24
CUST-00543,06-04-2023,New Customer,Cairo,55+
CUST-00544,2025-04-09,New Customer,Port Said,55+
CUST-00545,24/08/2025,Occasional Buyer,Alexandria,55+
CUST-00546,18/08/2024,New Customer,Alexandria,55+
CUST-00547,01-22-2023,Returning Customer,Mansoura,25-34
CUST-00548,2025-07-02,Returning Customer,Alexandria,45-54
CUST-00549,2025-01-04,Occasional Buyer,Cairo,35-44
CUST-00550,2025-01-26,Returning Customer,Mansoura,35-44
CUST-00551,05/03/2025,New Customer,LUXOR,18-24
CUST-00552,12-03-2025,VIP,Tanta,55+
CUST-00553,12-23-2023,Occasional Buyer,Aswan,18-24
CUST-00554,24/11/2025,Returning Customer,Tanta,35-44
CUST-00555,07/12/2024,New Customer,Luxor,25-34
CUST-00556,2025-06-19,New Customer,Alexandria,35-44
CUST-00557,2024-03-09,Returning Customer,Alexandria,18-24
CUST-00558,16/04/2024,New Customer,Aswan,45-54
CUST-00559,09-08-2025,Returning Customer,Mansoura,45-54
CUST-00560,2023-02-15,Returning Customer,Mansoura,25-34
CUST-00561,2023-10-03,Returning Customer,HURGHADA,25-34
CUST-00562,11-24-2025,New Customer,Aswan,35-44
CUST-00563,25/06/2023,Occasional Buyer,Mansoura,25-34
CUST-00564,03-25-2024,Returning Customer,Aswan,25-34
CUST-00565,2025-11-12,VIP,Tanta,55+
CUST-00566,21/05/2023,Occasional Buyer,Mansoura,18-24
CUST-00567,02-19-2024,Occasional Buyer,Hurghada,55+
CUST-00568,17/07/2023,New Customer,Alexandria,55+
CUST-00569,2025-10-27,Occasional Buyer,Giza,55+
CUST-00570,01-03-2023,Occasional Buyer,Aswan,18-24
CUST-00571,2025-12-21,Occasional Buyer,Aswan,45-54
CUST-00572,12-18-2024,New Customer,Port Said,35-44
CUST-00573,2025-09-04,VIP,Mansoura,55+
CUST-00574,2025-04-16,New Customer,Tanta,18-24
CUST-00575,12-06-2025,New Customer,Giza,25-34
CUST-00576,08/10/2024,New Customer,Aswan,55+
CUST-00577,06-03-2024,Occasional Buyer,Tanta,55+
CUST-00578,2024-07-18,Occasional Buyer,Aswan,55+
CUST-00579,15/09/2025,Occasional Buyer,Alexandria,35-44
CUST-00580,12-06-2024,Returning Customer,Aswan,18-24
CUST-00581,04-15-2024,Returning Customer, Luxor,45-54
CUST-00582,11-24-2024,New Customer,Hurghada,18-24
CUST-00583,06/07/2023,Occasional Buyer,ALEXANDRIA,25-34
CUST-00584,01-29-2025,New Customer,Giza,45-54
CUST-00585,12-03-2025,New Customer,Tanta,25-34
CUST-00586,2025-10-09,Returning Customer,Luxor,55+
CUST-00587,2024-08-08,Returning Customer,Mansoura,18-24
CUST-00588,01-06-2025,New Customer,Mansoura,18-24
CUST-00589,19/07/2024,Occasional Buyer,Aswan,25-34
CUST-00590,11-26-2025,New Customer,Cairo,55+
CUST-00591,08-05-2024,VIP,Hurghada,35-44
CUST-00592,2024-04-08,Occasional Buyer,Port Said,55+
CUST-00593,2023-01-10,Occasional Buyer,Tanta,55+
CUST-00594,29/05/2023,VIP,Hurghada,55+
CUST-00595,06-11-2024,VIP,Hurghada,45-54
CUST-00596,17/09/2025,Occasional Buyer,Mansoura,55+
CUST-00597,2023-02-26,VIP,luxor,25-34
CUST-00598,08/10/2024,New Customer,Aswan,35-44
CUST-00599,2024-05-23,Occasional Buyer,Tanta,35-44
CUST-00600,2023-06-05,Occasional Buyer,Hurghada,25-34
CUST-00601,07-05-2024,Returning Customer,Alexandria,25-34
CUST-00602,25/04/2024,Returning Customer,Mansoura,25-34
CUST-00603,2024-12-30,New Customer,Alexandria,45-54
CUST-00604,2023-01-14,Occasional Buyer,Hurghada,35-44
CUST-00605,05/10/2025,Occasional Buyer,Port Said,55+
CUST-00606,2024-07-27,Returning Customer,Aswan ,45-54
CUST-00607,08/03/2023,Occasional Buyer,Hurghada,25-34
CUST-00608,07-25-2025,Occasional Buyer,Giza,18-24
CUST-00609,25/01/2023,New Customer,Mansoura,55+
CUST-00610,06-15-2024,VIP,Alexandria,45-54
CUST-00611,2024-12-03,Occasional Buyer,Zagazig,45-54
CUST-00612,01/02/2025,VIP,Zagazig,55+
CUST-00613,09-26-2023,Returning Customer,Port Said,35-44
CUST-00614,27/04/2024,Occasional Buyer,Hurghada,25-34
CUST-00615,2025-08-26,Occasional Buyer,Cairo,55+
CUST-00616,29/12/2025,VIP,Zagazig,55+
CUST-00617,2023-04-08,Returning Customer,ASWAN,45-54
CUST-00618,07-17-2023,VIP,Luxor,35-44
CUST-00619,2024-06-11,Occasional Buyer,Zagazig,55+
CUST-00620,02-12-2024,Returning Customer,Port Said,35-44
CUST-00621,12-28-2024,Occasional Buyer,Zagazig,45-54
CUST-00622,06-10-2023,VIP,Aswan,25-34
CUST-00623,10/12/2023,Occasional Buyer,Zagazig,18-24
CUST-00624,12/06/2023,Returning Customer,Alexandria,35-44
CUST-00625,07-01-2024,Occasional Buyer,Port Said,45-54
CUST-00626,01-13-2025,Occasional Buyer,Port Said,25-34
CUST-00627,02-17-2023,Returning Customer,Alexandria,18-24
CUST-00628,07/03/2024,New Customer,Alexandria ,55+
CUST-00629,21/04/2023,New Customer, Cairo,25-34
CUST-00630,22/06/2023,Returning Customer,Aswan,35-44
CUST-00631,2025-06-26,Returning Customer,ALEXANDRIA,35-44
CUST-00632,09-02-2025,VIP,Luxor,25-34
CUST-00633,12-29-2023,Occasional Buyer,Port Said,55+
CUST-00634,06-09-2025,VIP,Hurghada,45-54
CUST-00635,10/04/2024,VIP,Giza,35-44
CUST-00636,2023-11-15,New Customer,Tanta,25-34
CUST-00637,05/12/2024,New Customer,Tanta,45-54
CUST-00638,2025-09-04,Occasional Buyer,Tanta,55+
CUST-00639,04-18-2024,VIP,Cairo,55+
CUST-00640,2025-06-14,Returning Customer,Aswan,45-54
CUST-00641,13/02/2025,New Customer,Mansoura,25-34
CUST-00642,11-24-2025,VIP,Port Said,55+
CUST-00643,2024-07-04,New Customer,Aswan,35-44
CUST-00644,08-15-2023,Occasional Buyer,Luxor,55+
CUST-00645,04/10/2025,New Customer,Mansoura,55+
CUST-00646,2023-02-15,VIP,Alexandria,45-54
CUST-00647,2023-01-17,Returning Customer,mansoura,35-44
CUST-00648,10/05/2025,VIP,Tanta,18-24
CUST-00649,2024-11-07,New Customer,Giza,45-54
CUST-00650,27/05/2023,Returning Customer,Hurghada,35-44
CUST-00651,2025-02-20,Returning Customer,Cairo,45-54
CUST-00652,2024-05-21,Occasional Buyer,Cairo,18-24
CUST-00653,03/12/2025,Occasional Buyer,Mansoura,35-44
CUST-00654,10-23-2024,New Customer,Alexandria,55+
CUST-00655,02/12/2025,Occasional Buyer,Giza,25-34
CUST-00656,01-08-2025,Returning Customer,Cairo,25-34
CUST-00657,2025-06-08,Returning Customer,Zagazig,55+
CUST-00658,2023-09-03,New Customer,Aswan,55+
CUST-00659,2025-08-31,VIP,Port Said,25-34
CUST-00660,2023-11-19,VIP,Luxor,18-24
CUST-00661,05-03-2023,Returning Customer,Zagazig,18-24
CUST-00662,2023-09-15,VIP,Luxor,35-44
CUST-00663,2025-06-17,Occasional Buyer,Mansoura,25-34
CUST-00664,28/05/2024,Occasional Buyer,Cairo,55+
CUST-00665,09-30-2025,Returning Customer,Mansoura,35-44
CUST-00666,08-17-2025,Returning Customer,tanta,45-54
CUST-00667,08-28-2024,VIP,Tanta,55+
CUST-00668,2025-02-15,VIP,Alexandria,25-34
CUST-00669,10-18-2024,Occasional Buyer,Giza,45-54
CUST-00670,12/11/2023,VIP,Port Said,35-44
CUST-00671,08-15-2023,New Customer,giza,25-34
CUST-00672,2023-03-06,Occasional Buyer,Mansoura,18-24
CUST-00673,03-06-2025,VIP,luxor,55+
CUST-00674,2023-05-26,Occasional Buyer,Cairo,18-24
CUST-00675,16/08/2025,Occasional Buyer,Cairo,18-24
CUST-00676,2024-06-28,New Customer,Hurghada,18-24
CUST-00677,2024-03-18,New Customer,Hurghada,55+
CUST-00678,2025-02-28,Returning Customer,Mansoura,25-34
CUST-00679,04-30-2025,VIP,Giza,45-54
CUST-00680,2023-08-02,Occasional Buyer,Alexandria,25-34
CUST-00681,29/12/2025,VIP,Port Said,55+
CUST-00682,26/10/2024,Occasional Buyer,Zagazig,35-44
CUST-00683,05-07-2024,Returning Customer,Port Said,55+
CUST-00684,04/06/2024,Occasional Buyer,Zagazig,18-24
CUST-00685,03-12-2023,New Customer,Tanta,35-44
CUST-00686,2023-01-14,Returning Customer,Tanta,18-24
CUST-00687,07-19-2024,Returning Customer,Hurghada ,35-44
CUST-00688,16/11/2023,VIP,Alexandria,25-34
CUST-00689,22/04/2024,New Customer,Tanta,55+
CUST-00690,03-21-2024,VIP,Giza,25-34
CUST-00691,2025-09-26,VIP, Port Said,45-54
CUST-00692,10/06/2023,VIP,Cairo,45-54
CUST-00693,2025-05-03,New Customer,Giza,45-54
CUST-00694,04-21-2023,New Customer,Tanta,55+
CUST-00695,11-03-2023,Returning Customer,Zagazig,45-54
CUST-00696,07-01-2025,New Customer,Port Said,35-44
CUST-00697,2025-03-18,VIP, Alexandria,18-24
CUST-00698,2025-03-28,Occasional Buyer,Tanta,25-34
CUST-00699,10-04-2023,Returning Customer,Luxor,55+
CUST-00700,02-06-2024,Returning Customer,Hurghada,35-44
CUST-00701,05-30-2025,New Customer,Zagazig ,45-54
CUST-00702,2025-01-18,VIP,Zagazig,18-24
CUST-00703,16/09/2024,Occasional Buyer,Alexandria,45-54
CUST-00704,2023-04-02,VIP,Mansoura,18-24
CUST-00705,2023-08-19,Returning Customer,Cairo,35-44
CUST-00706,01-29-2023,New Customer,Zagazig,45-54
CUST-00707,2023-02-16,Returning Customer,Zagazig,55+
CUST-00708,13/06/2024,Returning Customer,Hurghada,18-24
CUST-00709,02-10-2025,New Customer,Port Said,18-24
CUST-00710,08-04-2024,VIP,Mansoura,18-24
CUST-00711,03-06-2025,VIP,Tanta,18-24
CUST-00712,2024-08-22,Occasional Buyer,Aswan,18-24
CUST-00713,10-08-2024,New Customer,Luxor,55+
CUST-00714,07-26-2025,New Customer, Hurghada,35-44
CUST-00715,14/11/2024,Returning Customer,LUXOR,35-44
CUST-00716,09-11-2024,VIP,Mansoura,35-44
CUST-00717,03-03-2025,VIP,Cairo,35-44
CUST-00718,2025-03-15,Occasional Buyer,Alexandria,55+
CUST-00719,2024-04-10,Returning Customer,Aswan,35-44
CUST-00720,11-05-2024,Returning Customer,Luxor,25-34
CUST-00721,19/02/2024,Returning Customer,Alexandria,25-34
CUST-00722,2023-11-20,New Customer,Zagazig,25-34
CUST-00723,02/03/2023,Occasional Buyer,Zagazig,35-44
CUST-00724,2023-11-08,Returning Customer,Mansoura,55+
CUST-00725,06-30-2024,Returning Customer,Port Said,25-34
CUST-00726,2023-02-23,Occasional Buyer,Zagazig,55+
CUST-00727,2025-08-18,Occasional Buyer,Zagazig,25-34
CUST-00728,2023-12-02,New Customer,Mansoura,18-24
CUST-00729,2024-07-06,Returning Customer,Aswan,18-24
CUST-00730,12-29-2023,Occasional Buyer,Luxor,45-54
CUST-00731,20/05/2024,New Customer,Aswan,45-54
CUST-00732,10-02-2024,New Customer,Aswan,45-54
CUST-00733,2025-07-24,Occasional Buyer,Cairo,18-24
CUST-00734,03-04-2025,New Customer,Hurghada,45-54
CUST-00735,26/03/2025,Occasional Buyer,Tanta,35-44
CUST-00736,2023-04-22,Occasional Buyer,Hurghada,45-54
CUST-00737,2023-07-05,Returning Customer,Hurghada,55+
CUST-00738,05/10/2023,VIP,Aswan,25-34
CUST-00739,07-18-2025,Returning Customer,Port Said,18-24
CUST-00740,05-27-2024,Returning Customer,Zagazig,18-24
CUST-00741,07-06-2023,Occasional Buyer,Giza,18-24
CUST-00742,12-08-2025,Returning Customer,Aswan,45-54
CUST-00743,31/03/2023,Returning Customer,Alexandria,25-34
CUST-00744,02/01/2024,VIP,Cairo,45-54
CUST-00745,2024-08-14,Returning Customer,Alexandria,18-24
CUST-00746,02/06/2024,Occasional Buyer,Cairo,55+
CUST-00747,12/01/2023,Returning Customer,Port Said,45-54
CUST-00748,18/07/2025,New Customer,Aswan,18-24
CUST-00749,16/05/2024,Returning Customer,hurghada,18-24
CUST-00750,2024-12-15,New Customer,Cairo,55+
CUST-00751,2024-09-03,New Customer,zagazig,25-34
CUST-00752,08-05-2024,Returning Customer,Port Said,55+
CUST-00753,2025-01-07,VIP,Cairo,45-54
CUST-00754,05-19-2023,New Customer,Aswan,25-34
CUST-00755,07/09/2023,Occasional Buyer,Tanta,25-34
CUST-00756,04-30-2023,New Customer,Giza,55+
CUST-00757,08-11-2024,VIP,Aswan,55+
CUST-00758,12-25-2024,Occasional Buyer,Alexandria,45-54
CUST-00759,10-05-2025,Returning Customer,Alexandria,25-34
CUST-00760,2023-01-04,Occasional Buyer,Giza,18-24
CUST-00761,29/02/2024,Occasional Buyer,PORT SAID,55+
CUST-00762,03-10-2024,Returning Customer,Cairo,35-44
CUST-00763,19/05/2023,VIP,Tanta,18-24
CUST-00764,13/11/2024,New Customer,Zagazig,25-34
CUST-00765,11-07-2024,Occasional Buyer,Zagazig,18-24
CUST-00766,2023-10-06,Occasional Buyer,Luxor,55+
CUST-00767,17/11/2024,New Customer,Luxor,35-44
CUST-00768,10-08-2024,New Customer,Hurghada,35-44
CUST-00769,2024-12-25,VIP,Giza,35-44
CUST-00770,2025-02-07,Occasional Buyer,Hurghada,18-24
CUST-00771,09-23-2024,New Customer,Zagazig,18-24
CUST-00772,14/10/2025,Occasional Buyer,Mansoura,35-44
CUST-00773,18/03/2024,Returning Customer,Hurghada,25-34
CUST-00774,07-09-2023,New Customer,Luxor,55+
CUST-00775,12/11/2023,Occasional Buyer,Mansoura,55+
CUST-00776,2024-09-27,New Customer,Zagazig,55+
CUST-00777,09-29-2023,New Customer,Mansoura,55+
CUST-00778,26/08/2023,New Customer,Cairo,55+
CUST-00779,28/06/2023,New Customer,ZAGAZIG,18-24
CUST-00780,01/10/2024,Returning Customer,Mansoura,35-44
CUST-00781,26/12/2025,New Customer,Zagazig,25-34
CUST-00782,2024-07-14,New Customer,Giza,35-44
CUST-00783,2024-10-14,VIP,Tanta,25-34
CUST-00784,05-26-2023,VIP,Tanta,18-24
CUST-00785,24/09/2023,New Customer,Cairo,18-24
CUST-00786,2025-05-23,Occasional Buyer,Aswan,35-44
CUST-00787,11-11-2024,New Customer,Mansoura,45-54
CUST-00788,09-27-2023,Occasional Buyer,GIZA,45-54
CUST-00789,2025-08-21,Returning Customer,Mansoura,55+
CUST-00790,12/06/2024,Returning Customer,Zagazig,35-44
CUST-00791,27/10/2024,New Customer,Luxor,35-44
CUST-00792,2025-09-07,VIP,Luxor,55+
CUST-00793,2023-09-18,Occasional Buyer,Hurghada,18-24
CUST-00794,10-29-2024,New Customer,Hurghada,55+
CUST-00795,08-02-2025,Occasional Buyer,Aswan,25-34
CUST-00796,22/11/2023,New Customer,Luxor,55+
CUST-00797,06-01-2025,VIP,Aswan,25-34
CUST-00798,12-21-2023,Occasional Buyer, Giza,45-54
CUST-00799,2024-10-28,Occasional Buyer,Hurghada,45-54
CUST-00800,2023-05-23,Occasional Buyer,Port Said,18-24
CUST-00801,2023-07-05,New Customer,Mansoura,25-34
CUST-00802,16/07/2025,Occasional Buyer,Hurghada,45-54
CUST-00803,02-05-2024,VIP,Mansoura,35-44
CUST-00804,2025-06-09,New Customer,Zagazig,55+
CUST-00805,07/04/2025,New Customer,Alexandria,55+
CUST-00806,04-19-2023,VIP,CAIRO,18-24
CUST-00807,04-26-2024,Occasional Buyer,Aswan,45-54
CUST-00808,11/04/2025,Returning Customer,Aswan,45-54
CUST-00809,10-12-2023,Occasional Buyer,Mansoura,35-44
CUST-00810,04/05/2025,Returning Customer,Alexandria,18-24
CUST-00811,02-02-2023,Occasional Buyer,Alexandria,25-34
CUST-00812,06-23-2023,Occasional Buyer,Alexandria,55+
CUST-00813,2025-05-21,Occasional Buyer,Port Said,55+
CUST-00814,10/07/2025,Returning Customer,Aswan,55+
CUST-00815,16/01/2023,Returning Customer,Port Said,35-44
CUST-00816,04-21-2025,VIP,Hurghada,55+
CUST-00817,2025-09-16,Occasional Buyer,Zagazig,18-24
CUST-00818,18/10/2023,Occasional Buyer,Hurghada,55+
CUST-00819,01/07/2023,New Customer,Mansoura,55+
CUST-00820,2024-10-01,VIP,Port Said,18-24
CUST-00821,08-18-2025,Occasional Buyer,Luxor,35-44
CUST-00822,12/05/2025,VIP,Zagazig,55+
CUST-00823,14/09/2024,New Customer,Port Said,55+
CUST-00824,2023-12-13,VIP,Port Said,55+
CUST-00825,25/02/2023,New Customer,Tanta,18-24
CUST-00826,2024-07-23,VIP,Tanta,35-44
CUST-00827,01-30-2023,Returning Customer,Giza,25-34
CUST-00828,2025-07-03,VIP,Zagazig,25-34
CUST-00829,09-20-2025,New Customer,Alexandria,18-24
CUST-00830,2023-10-25,Occasional Buyer,Port Said,45-54
CUST-00831,02-23-2025,Occasional Buyer,Mansoura,25-34
CUST-00832,03-07-2024,VIP,PORT SAID,18-24
CUST-00833,18/04/2023,Occasional Buyer,Alexandria,45-54
CUST-00834,26/12/2025,Occasional Buyer,Mansoura,25-34
CUST-00835,2025-12-22,VIP,Aswan,45-54
CUST-00836,02-21-2025,New Customer, Zagazig,35-44
CUST-00837,06-03-2025,VIP,Port Said,35-44
CUST-00838,07-21-2023,Occasional Buyer,Tanta,25-34
CUST-00839,04/02/2024,Returning Customer,Hurghada,18-24
CUST-00840,2023-01-18,Occasional Buyer,Giza,45-54
CUST-00841,12-20-2024,VIP,Mansoura,18-24
CUST-00842,2023-02-18,New Customer,Port Said,25-34
CUST-00843,2023-09-07,Returning Customer,Giza,55+
CUST-00844,01-14-2024,Returning Customer,Giza,45-54
CUST-00845,05/06/2023,Occasional Buyer,Luxor,35-44
CUST-00846,2024-06-11,VIP,Alexandria,45-54
CUST-00847,2025-03-06,VIP,Zagazig,35-44
CUST-00848,2023-12-31,Occasional Buyer,Luxor,25-34
CUST-00849,03-15-2025,Occasional Buyer, Alexandria,45-54
CUST-00850,03-23-2024,New Customer,Port Said,35-44
CUST-00851,2023-07-31,New Customer,Cairo,35-44
CUST-00852,02/07/2025,Returning Customer,Cairo,18-24
CUST-00853,19/03/2023,Returning Customer,Aswan,45-54
CUST-00854,01-08-2023,Occasional Buyer,Hurghada,45-54
CUST-00855,2023-05-24,New Customer,Hurghada,45-54
CUST-00856,09-06-2023,VIP,Port Said,35-44
CUST-00857,03-31-2025,New Customer,Cairo,35-44
CUST-00858,14/06/2023,Returning Customer,Luxor,18-24
CUST-00859,25/02/2025,Occasional Buyer,Mansoura,35-44
CUST-00860,09-23-2025,Occasional Buyer,Giza,25-34
CUST-00861,2023-03-15,Returning Customer,Mansoura,18-24
CUST-00862,09-22-2024,Occasional Buyer,Luxor,18-24
CUST-00863,2023-03-17,VIP,Zagazig,18-24
CUST-00864,2025-04-10,Occasional Buyer,Giza,55+
CUST-00865,2023-11-02,New Customer,port said,45-54
CUST-00866,02-09-2023,New Customer,Luxor,25-34
CUST-00867,01-30-2023,New Customer,Alexandria,18-24
CUST-00868,2025-07-23,New Customer,Port Said,18-24
CUST-00869,08-22-2023,Returning Customer,luxor,45-54
CUST-00870,21/11/2024,New Customer,Aswan,55+
CUST-00871,2023-10-09,New Customer,Zagazig,35-44
CUST-00872,10/05/2023,Returning Customer,Giza,25-34
CUST-00873,2025-01-27,Occasional Buyer,Hurghada,55+
CUST-00874,2023-03-25,Occasional Buyer,Alexandria,18-24
CUST-00875,2025-09-24,New Customer,Giza,18-24
CUST-00876,08-04-2024,Occasional Buyer,Aswan,25-34
CUST-00877,10-21-2023,Occasional Buyer,Tanta,25-34
CUST-00878,2023-03-19,Occasional Buyer,Port Said,18-24
CUST-00879,08/09/2024,New Customer,Zagazig,25-34
CUST-00880,2023-08-29,VIP,Hurghada,55+
CUST-00881,05/11/2025,Returning Customer,Mansoura,25-34
CUST-00882,08-19-2023,Occasional Buyer,Alexandria,25-34
CUST-00883,03-30-2023,VIP,Cairo,45-54
CUST-00884,05-29-2024,Occasional Buyer,Zagazig,55+
CUST-00885,2023-12-27,Occasional Buyer,Alexandria,18-24
CUST-00886,04-26-2024,VIP,Luxor,35-44
CUST-00887,16/04/2024,Returning Customer,Giza ,25-34
CUST-00888,2025-02-08,Occasional Buyer,Mansoura,18-24
CUST-00889,2025-06-11,Occasional Buyer,Alexandria,35-44
CUST-00890,10-07-2023,Returning Customer,Luxor,35-44
CUST-00891,2024-02-19,New Customer,Zagazig,18-24
CUST-00892,2024-07-28,Occasional Buyer,Alexandria,25-34
CUST-00893,04/12/2024,Returning Customer,Mansoura,55+
CUST-00894,12-15-2023,Returning Customer, Port Said,45-54
CUST-00895,19/03/2024,Occasional Buyer,Port Said,45-54
CUST-00896,20/05/2024,Occasional Buyer,Mansoura,55+
CUST-00897,2023-11-02,Occasional Buyer,Port Said,18-24
CUST-00898,2025-08-21,Occasional Buyer,Hurghada,45-54
CUST-00899,20/07/2023,Returning Customer,Luxor,45-54
CUST-00900,22/03/2024,VIP,Alexandria,18-24
CUST-00901,02-02-2023,VIP,Luxor,45-54
CUST-00902,19/02/2023,Returning Customer,Luxor,45-54
CUST-00903,01-14-2024,Occasional Buyer,Zagazig,18-24
CUST-00904,05-25-2023,VIP,Aswan,35-44
CUST-00905,05-22-2025,Returning Customer,Tanta,18-24
CUST-00906,11-18-2024,VIP,Cairo,18-24
CUST-00907,23/02/2025,New Customer,Zagazig,25-34
CUST-00908,05-18-2023,Returning Customer,Hurghada,35-44
CUST-00909,2024-05-03,Occasional Buyer,Hurghada,55+
CUST-00910,05/03/2024,VIP,Mansoura,55+
CUST-00911,2025-05-16,New Customer,Tanta,45-54
CUST-00912,09-22-2025,New Customer,Hurghada,55+
CUST-00913,27/12/2025,VIP,Tanta,18-24
CUST-00914,2024-01-21,New Customer,Luxor,25-34
CUST-00915,2024-08-13,Returning Customer,Giza,25-34
CUST-00916,2025-10-13,New Customer,Alexandria,55+
CUST-00917,28/09/2023,Occasional Buyer,Luxor,18-24
CUST-00918,2024-08-20,New Customer,Mansoura,25-34
CUST-00919,30/11/2025,VIP,Zagazig,35-44
CUST-00920,09-22-2025,Occasional Buyer,Port Said,55+
CUST-00921,2023-09-28,VIP,Tanta,35-44
