order_id,order_date,customer_id,store_id,product_id,quantity,unit_price,discount_amount,payment_method,sales_channel
ORD-005479,2025-08-30,CUST-00100,STORE-021,PROD-0059,2,252.09,0.0,Wallet,Physical Store
ORD-008365,2025-05-21,CUST-02043,STORE-005,PROD-0166,3,267.93,80.38,Credit Card,Mobile App
ORD-017455,2025-08-17,CUST-01229,STORE-004,PROD-0027,1,39.48,1.97,Credit Card,Mobile App
ORD-018180,15/07/2025,CUST-02421,STORE-028,PROD-0127,3,393.32,176.99,Bank Transfer,Physical Store
ORD-016385,09/04/2025,CUST-01148,STORE-004,PROD-0144,2,111.04,0.0,Credit Card,Marketplace
ORD-024061,2025-12-27,CUST-03989,STORE-014,PROD-0066,1,383.46,95.86,Cash,Physical Store
ORD-001057,2025-01-12,CUST-03598,STORE-025,PROD-0095,2,402.51,0.0,Wallet,Mobile App
ORD-018239,11-11-2025,CUST-02709,STORE-020,PROD-0011,1,227.01,0.0,Credit Card,Mobile App
ORD-017395,07/12/2025,CUST-02167,STORE-017,PROD-0054,1,302.25,45.34,Credit Card,Physical Store
ORD-002948,08-18-2025,,STORE-024,PROD-0178,2,137.82,0.0,Bank Transfer,Website
ORD-018900,05-10-2025,CUST-03158,STORE-029,PROD-0023,2,139.65,0.0,Bank Transfer,Marketplace
ORD-009792,2025-04-24,CUST-02395,STORE-016,PROD-0069,4,89.93,35.97,Debit Card,Physical Store
ORD-013711,05-06-2025,CUST-01815,STORE-021,PROD-0070,2,405.25,40.53,Credit Card,Physical Store
ORD-003746,01-07-2025,CUST-00968,STORE-003,PROD-0178,2,91.1,0.0,Bank Transfer,Mobile App
ORD-019111,01/05/2025,CUST-02227,STORE-027,PROD-0076,3,182.83,0.0,Cash,Website
ORD-003173,2025-06-08,CUST-00112,STORE-013,PROD-0094,1,426.05,0.0,Cash,Mobile App
ORD-003403,25/02/2025,CUST-01570,STORE-017,PROD-0076,2,249.19,199.35,Debit Card,Mobile App
ORD-020348,04-20-2025,CUST-02140,STORE-003,PROD-0021,2,212.35,42.47,Cash,Physical Store
ORD-015657,2025-09-04,CUST-02581,STORE-011,PROD-0057,1,400.4,100.1,Credit Card,Mobile App
ORD-008455,01-12-2025,CUST-00367,STORE-011,PROD-0163,2,318.09,0.0,Wallet,Mobile App
ORD-003726,09-24-2025,CUST-00267,STORE-011,PROD-0120,2,111.55,11.16,Bank Transfer,Marketplace
ORD-009990,31/12/2025,CUST-00190,STORE-017,PROD-0064,1,359.24,0.0,Cash,Mobile App
ORD-010521,2025-09-03,CUST-00469,STORE-026,PROD-0151,1,25.69,1.28,Debit Card,Mobile App
ORD-024597,06-12-2025,CUST-03924,STORE-027,PROD-0080,2,189.77,94.89,Bank Transfer,Marketplace
ORD-017094,07-10-2025,CUST-04516,STORE-004,PROD-0002,1,16.65,2.5,Cash,Physical Store
ORD-012383,20/03/2025,CUST-00331,STORE-027,PROD-0017,1,92.62,0.0,Bank Transfer,Marketplace
ORD-009937,14/10/2025,CUST-02272,STORE-012,PROD-0108,2,403.29,0.0,Credit Card,Mobile App
ORD-020443,2025-08-02,CUST-00778,STORE-027,PROD-0173,3,57.39,17.22,Cash,Website
ORD-010908,2025-06-15,CUST-01288,STORE-024,PROD-0091,1,236.63,0.0,Bank Transfer,Marketplace
ORD-024876,2025-09-12,CUST-03856,STORE-025,PROD-0078,1,252.8,0.0,Credit Card,Marketplace
ORD-006046,2025-01-23,CUST-00464,STORE-018,PROD-0085,2,95.64,0.0,Bank Transfer,Physical Store
ORD-002727,2025-08-03,CUST-00574,STORE-028,PROD-0044,1,105.99,5.3,Credit Card,Website
ORD-023864,12-12-2025,CUST-01004,STORE-003,PROD-0103,1,148.19,0.0,Credit Card,Mobile App
ORD-006664,04-26-2025,CUST-02994,STORE-026,PROD-0142,1,313.72,47.06,Bank Transfer,Mobile App
ORD-014957,2025-10-06,CUST-02477,STORE-018,PROD-0065,1,203.23,30.48,Cash,Physical Store
ORD-020733,05-01-2025,CUST-03346,STORE-010,PROD-0135,1,326.47,0.0,Debit Card,Mobile App
ORD-010773,03/12/2025,CUST-02494,STORE-013,PROD-0147,1,60.88,9.13,Bank Transfer,Physical Store
ORD-012280,11-11-2025,,STORE-002,PROD-0050,3,206.5,154.88,Bank Transfer,Website
ORD-001922,2025-08-09,CUST-04871,STORE-008,PROD-0113,1,451.43,0.0,Bank Transfer,Mobile App
ORD-012212,2025-03-20,CUST-00055,STORE-026,PROD-0020,1,258.44,0.0,Bank Transfer,Physical Store
ORD-007873,2025-11-02,CUST-01812,STORE-028,PROD-0034,1,403.17,60.48,Credit Card,Mobile App
ORD-019903,2025-01-30,CUST-01276,STORE-018,PROD-0077,3,9.02,1.35,Bank Transfer,Mobile App
ORD-005929,31/03/2025,CUST-00236,STORE-010,PROD-0151,1,23.42,2.34,Cash,Physical Store
ORD-003287,03-07-2025,,STORE-008,PROD-0120,1,99.84,39.94,Debit Card,Mobile App
ORD-017864,2025-02-22,CUST-01950,STORE-010,PROD-0092,1,528.14,79.22,Cash,Mobile App
ORD-015540,07-09-2025,CUST-01135,STORE-005,PROD-0096,1,191.87,19.19,Cash,Website
ORD-012703,07/11/2025,,STORE-003,PROD-0100,1,567.33,0.0,Debit Card,Marketplace
ORD-009385,2025-06-30,CUST-01574,STORE-008,PROD-0025,5,225.54,0.0,Credit Card,Website
ORD-015720,15/08/2025,CUST-03799,STORE-004,PROD-0166,3,147.84,44.35,Bank Transfer,Marketplace
ORD-018129,2025-10-09,CUST-00419,STORE-018,PROD-0126,1,35.54,14.22,Debit Card,Physical Store
ORD-004490,18/07/2025,CUST-00921,STORE-007,PROD-0022,1,443.37,44.34,Cash,Mobile App
ORD-003230,11-01-2025,CUST-03368,STORE-006,PROD-0068,1,25.67,2.57,Wallet,Marketplace
ORD-018112,04-23-2025,CUST-02900,STORE-021,PROD-0054,1,308.71,0.0,Debit Card,Physical Store
ORD-000398,04-15-2025,CUST-03018,STORE-027,PROD-0039,3,239.76,179.82,Bank Transfer,Marketplace
ORD-012864,15/10/2025,CUST-00456,STORE-005,PROD-0117,1,135.8,0.0,Cash,Physical Store
ORD-013173,20/11/2025,CUST-01447,STORE-017,PROD-0054,2,296.27,29.63,Wallet,Physical Store
ORD-015838,26/03/2025,CUST-00280,STORE-010,PROD-0155,2,426.13,42.61,Wallet,Marketplace
ORD-019261,2025-01-01,CUST-04720,STORE-012,PROD-0093,2,432.23,0.0,Wallet,Website
ORD-009813,2025-06-01,CUST-01234,STORE-002,PROD-0087,1,111.49,11.15,Credit Card,Mobile App
ORD-001916,12/05/2025,CUST-03125,STORE-007,PROD-0075,1,46.01,4.6,Bank Transfer,Website
ORD-018184,2025-01-13,CUST-04402,STORE-009,PROD-0177,1,650.47,65.05,Cash,Mobile App
ORD-003434,09/11/2025,CUST-00334,STORE-017,PROD-0115,1,143.85,0.0,Bank Transfer,Mobile App
ORD-021425,09-20-2025,CUST-00073,STORE-014,PROD-0172,2,166.36,0.0,Bank Transfer,Website
ORD-014523,10-25-2025,CUST-03224,STORE-016,PROD-0117,1,230.69,0.0,Bank Transfer,Marketplace
ORD-008301,2025-06-06,CUST-04897,STORE-013,PROD-0152,2,344.57,68.91,Credit Card,Physical Store
ORD-023464,08-09-2025,CUST-04801,STORE-014,PROD-0133,2,374.94,74.99,Credit Card,Marketplace
ORD-023673,2025-05-17,CUST-01137,STORE-028,PROD-0027,3,31.25,14.06,Credit Card,Website
ORD-005926,2025-05-11,CUST-00293,STORE-019,PROD-0152,1,191.58,28.74,Cash,Website
ORD-004230,06-20-2025,CUST-04716,STORE-024,PROD-0045,1,199.57,0.0,Debit Card,Website
ORD-013089,09-20-2025,CUST-02815,STORE-007,PROD-0165,1,486.11,0.0,Cash,Physical Store
ORD-015023,2025-01-26,CUST-03987,STORE-011,PROD-0097,2,134.83,0.0,Cash,Mobile App
ORD-020198,2025-04-07,CUST-00438,STORE-017,PROD-0138,2,436.54,43.65,Credit Card,Physical Store
ORD-008279,04-26-2025,CUST-00445,STORE-022,PROD-0172,4,136.79,0.0,Bank Transfer,Marketplace
ORD-021283,30/07/2025,CUST-00493,STORE-011,PROD-0070,4,561.65,112.33,Cash,Physical Store
ORD-004904,02/12/2025,CUST-03128,STORE-021,PROD-0176,2,172.59,0.0,Cash,Marketplace
ORD-011452,27/12/2025,CUST-00739,STORE-021,PROD-0046,2,79.68,0.0,Credit Card,Physical Store
ORD-008346,2025-03-13,CUST-04870,STORE-007,PROD-0164,1,349.33,34.93,Wallet,Website
ORD-002843,09-13-2025,CUST-02709,STORE-025,PROD-0175,3,318.58,0.0,Bank Transfer,Physical Store
ORD-004470,19/01/2025,CUST-00441,STORE-015,PROD-0155,1,247.72,12.39,Credit Card,Website
ORD-023984,25/06/2025,CUST-02158,STORE-001,PROD-0168,2,562.07,56.21,Bank Transfer,Marketplace
ORD-017995,2025-09-09,CUST-03803,STORE-020,PROD-0099,1,249.11,24.91,Bank Transfer,Marketplace
ORD-021467,11-09-2025,CUST-00006,STORE-016,PROD-0105,1,463.26,0.0,Bank Transfer,Mobile App
ORD-007740,08-21-2025,CUST-01284,STORE-029,PROD-0036,4,371.72,0.0,Cash,Physical Store
ORD-024967,13/10/2025,CUST-00178,STORE-018,PROD-0144,2,77.5,15.5,Credit Card,Website
ORD-012681,11/07/2025,CUST-00642,STORE-020,PROD-0140,3,45.73,0.0,Debit Card,Physical Store
ORD-021550,2025-05-05,CUST-03025,STORE-011,PROD-0090,2,122.84,24.57,Wallet,Marketplace
ORD-023138,06-18-2025,CUST-01420,STORE-026,PROD-0023,4,139.5,223.2,Wallet,Mobile App
ORD-021754,12/06/2025,CUST-02801,STORE-023,PROD-0150,3,269.76,0.0,Wallet,Marketplace
ORD-012693,2025-02-09,CUST-04747,STORE-016,PROD-0050,3,434.62,0.0,Wallet,Marketplace
ORD-005611,02/03/2025,CUST-03267,STORE-009,PROD-0026,1,338.81,0.0,Credit Card,Website
ORD-011609,2025-07-26,,STORE-016,PROD-0130,1,286.74,28.67,Bank Transfer,Mobile App
ORD-017753,03-18-2025,CUST-04321,STORE-012,PROD-0062,1,90.62,0.0,Debit Card,Mobile App
ORD-023179,12-01-2025,CUST-01136,STORE-006,PROD-0057,1,434.59,43.46,Debit Card,Mobile App
ORD-009923,2025-07-22,CUST-00817,STORE-002,PROD-0074,1,61.4,6.14,Debit Card,Website
ORD-019370,2025-11-22,CUST-03713,STORE-018,PROD-0133,1,438.35,43.84,Debit Card,Physical Store
ORD-014558,2025-06-22,CUST-01304,STORE-004,PROD-0014,1,326.49,0.0,Cash,Website
ORD-003844,11-18-2025,CUST-04544,STORE-019,PROD-0070,1,482.69,48.27,Debit Card,Physical Store
ORD-016801,2025-03-18,CUST-03466,STORE-002,PROD-0110,2,381.45,76.29,Bank Transfer,Website
ORD-018356,24/12/2025,CUST-00088,STORE-019,PROD-0010,3,305.99,367.19,Bank Transfer,Website
ORD-015918,2025-04-09,CUST-01450,STORE-006,PROD-0132,1,141.23,35.31,Credit Card,Marketplace
ORD-004640,04-30-2025,CUST-00866,STORE-022,PROD-0048,3,358.67,107.6,Credit Card,Physical Store
ORD-011784,11-26-2025,CUST-00734,STORE-006,PROD-0092,1,467.23,23.36,Wallet,Physical Store
ORD-008106,2025-11-16,CUST-03922,STORE-003,PROD-0011,1,254.65,0.0,Credit Card,Mobile App
ORD-022778,2025-12-12,CUST-02231,STORE-011,PROD-0177,1,469.11,46.91,Credit Card,Website
ORD-015368,02-03-2025,CUST-03036,STORE-022,PROD-0147,1,58.09,23.24,Cash,Marketplace
ORD-007835,04-29-2025,CUST-02828,STORE-018,PROD-0067,2,321.84,0.0,Cash,Mobile App
ORD-019616,16/07/2025,CUST-04087,STORE-010,PROD-0153,1,525.8,26.29,Credit Card,Physical Store
ORD-001599,30/08/2025,CUST-02301,STORE-025,PROD-0054,1,216.94,0.0,Credit Card,Marketplace
ORD-016832,21/12/2025,CUST-01972,STORE-014,PROD-0143,1,169.29,16.93,Cash,Mobile App
ORD-007496,15/06/2025,CUST-03898,STORE-003,PROD-0070,1,287.8,0.0,Cash,Marketplace
ORD-006668,2025-03-17,CUST-02703,STORE-017,PROD-0102,1,337.76,16.89,Credit Card,Physical Store
ORD-013763,2025-07-25,CUST-02712,STORE-007,PROD-0062,1,65.12,26.05,Debit Card,Website
ORD-016996,12-12-2025,CUST-03487,STORE-001,PROD-0173,1,63.58,0.0,Debit Card,Mobile App
ORD-019258,02-23-2025,CUST-02267,STORE-006,PROD-0128,1,87.83,4.39,Wallet,Mobile App
ORD-007286,11-30-2025,CUST-00258,STORE-029,PROD-0012,4,262.68,52.54,Cash,Physical Store
ORD-004304,29/05/2025,,STORE-015,PROD-0001,1,98.38,9.84,Bank Transfer,Marketplace
ORD-020226,2025-01-31,CUST-01055,STORE-024,PROD-0082,2,293.72,0.0,Bank Transfer,Website
ORD-015760,2025-07-10,CUST-03490,STORE-001,PROD-0105,1,676.85,0.0,Wallet,Website
ORD-020512,01-10-2025,CUST-02930,STORE-022,PROD-0140,3,88.31,26.49,Bank Transfer,Marketplace
ORD-011151,01-03-2025,CUST-00321,STORE-010,PROD-0088,1,161.94,24.29,Bank Transfer,Website
ORD-011204,09-13-2025,CUST-03095,STORE-018,PROD-0002,1,21.2,2.12,Bank Transfer,Marketplace
ORD-017278,01-06-2025,CUST-00025,STORE-014,PROD-0139,2,92.59,9.26,Debit Card,Mobile App
ORD-009415,2025-06-21,CUST-00435,STORE-018,PROD-0121,1,246.44,0.0,Credit Card,Website
ORD-022945,2025-10-15,CUST-04388,STORE-028,PROD-0009,1,37.44,3.74,Credit Card,Website
ORD-004297,09-10-2025,CUST-04008,STORE-012,PROD-0074,1,75.01,0.0,Bank Transfer,Website
ORD-014635,15/01/2025,CUST-04131,STORE-022,PROD-0179,1,274.84,0.0,Bank Transfer,Mobile App
ORD-012144,2025-04-13,CUST-04336,STORE-022,PROD-0110,1,275.26,68.81,Credit Card,Website
ORD-019270,06-16-2025,CUST-04736,STORE-016,PROD-0130,1,495.7,0.0,Debit Card,Physical Store
ORD-014122,09-02-2025,CUST-01987,STORE-017,PROD-0159,1,260.19,13.01,Debit Card,Marketplace
ORD-019381,01/11/2025,CUST-03049,STORE-029,PROD-0109,2,267.71,26.77,Wallet,Marketplace
ORD-011491,12-04-2025,CUST-04541,STORE-002,PROD-0037,1,261.12,13.06,Wallet,Mobile App
ORD-001941,01-10-2025,CUST-04224,STORE-005,PROD-0110,4,314.04,62.81,Wallet,Physical Store
ORD-007947,25/11/2025,CUST-00947,STORE-001,PROD-0104,3,300.63,0.0,Credit Card,Physical Store
ORD-011225,23/06/2025,CUST-03051,STORE-013,PROD-0010,2,448.5,358.8,Cash,Mobile App
ORD-013165,03-16-2025,CUST-04784,STORE-007,PROD-0085,3,117.72,35.32,Cash,Website
ORD-002276,12-11-2025,CUST-04989,STORE-026,PROD-0132,5,114.0,0.0,Debit Card,Website
ORD-022361,2025-08-02,CUST-01233,STORE-007,PROD-0131,2,260.08,78.02,Cash,Website
ORD-023225,06-19-2025,CUST-01380,STORE-010,PROD-0132,1,83.42,20.86,Bank Transfer,Physical Store
ORD-024720,2025-11-20,CUST-01107,STORE-008,PROD-0113,1,452.87,0.0,Bank Transfer,Marketplace
ORD-015356,21/12/2025,CUST-02373,STORE-020,PROD-0001,1,83.07,4.15,Wallet,Marketplace
ORD-006271,03-13-2025,CUST-01821,STORE-020,PROD-0093,1,212.54,0.0,Bank Transfer,Mobile App
ORD-022601,01/01/2025,CUST-02386,STORE-014,PROD-0085,1,111.41,11.14,Bank Transfer,Marketplace
ORD-022126,01-27-2025,CUST-00627,STORE-024,PROD-0105,2,588.35,0.0,Debit Card,Physical Store
ORD-022215,15/05/2025,CUST-03324,STORE-009,PROD-0135,1,176.21,26.43,Cash,Marketplace
ORD-003579,10-02-2025,CUST-01864,STORE-001,PROD-0163,2,422.91,42.29,Bank Transfer,Physical Store
ORD-014844,20/01/2025,CUST-02869,STORE-014,PROD-0109,2,279.74,27.97,Bank Transfer,Mobile App
ORD-018855,16/11/2025,CUST-02901,STORE-019,PROD-0006,5,230.83,288.54,Debit Card,Website
ORD-012855,25/05/2025,CUST-00119,STORE-002,PROD-0127,4,338.27,135.31,Debit Card,Physical Store
ORD-007485,2025-03-10,CUST-01074,STORE-030,PROD-0141,1,290.77,14.54,Credit Card,Physical Store
ORD-017980,24/07/2025,CUST-03046,STORE-022,PROD-0154,1,362.95,36.3,Wallet,Mobile App
ORD-004950,2025-05-21,CUST-01610,STORE-010,PROD-0136,1,453.9,22.7,Debit Card,Marketplace
ORD-021202,2025-03-23,CUST-04204,STORE-001,PROD-0091,1,303.98,45.6,Bank Transfer,Mobile App
ORD-001730,2025-02-17,CUST-04195,STORE-022,PROD-0102,3,328.87,49.33,Credit Card,Marketplace
ORD-020868,2025-10-26,CUST-00773,STORE-015,PROD-0020,4,551.45,110.29,Bank Transfer,Marketplace
ORD-020281,03-06-2025,CUST-02864,STORE-007,PROD-0151,2,20.6,0.0,Bank Transfer,Marketplace
ORD-014852,24/07/2025,CUST-01367,STORE-026,PROD-0079,1,231.37,23.14,Bank Transfer,Website
ORD-012960,2025-03-17,CUST-01482,STORE-028,PROD-0084,2,190.53,38.11,Cash,Marketplace
ORD-011288,20/02/2025,CUST-04706,STORE-026,PROD-0038,3,222.94,100.32,Wallet,Website
ORD-003590,2025-11-09,CUST-04528,STORE-029,PROD-0121,3,213.17,0.0,Bank Transfer,Physical Store
ORD-024890,2025-12-17,CUST-02851,STORE-009,PROD-0021,1,337.06,0.0,Cash,Physical Store
ORD-002798,2025-10-29,CUST-00830,STORE-014,PROD-0073,1,409.07,0.0,Bank Transfer,Marketplace
ORD-019829,09-20-2025,CUST-01625,STORE-007,PROD-0015,1,222.07,11.1,Debit Card,Physical Store
ORD-024677,16/02/2025,CUST-00556,STORE-010,PROD-0144,1,102.25,25.56,Cash,Website
ORD-003738,12/07/2025,CUST-01827,STORE-009,PROD-0066,2,255.75,204.6,Debit Card,Marketplace
ORD-008940,2025-12-13,CUST-00885,STORE-029,PROD-0082,2,227.06,68.12,Wallet,Website
ORD-001347,07-31-2025,CUST-00833,STORE-015,PROD-0132,1,138.25,20.74,Credit Card,Marketplace
ORD-023704,03-02-2025,CUST-01566,STORE-009,PROD-0039,1,479.83,191.93,Bank Transfer,Website
ORD-010803,29/01/2025,CUST-01923,STORE-030,PROD-0052,2,98.29,0.0,Bank Transfer,Marketplace
ORD-016512,04-09-2025,CUST-00686,STORE-006,PROD-0032,1,135.4,6.77,Cash,Physical Store
ORD-007899,13/01/2025,CUST-03479,STORE-010,PROD-0001,1,92.16,0.0,Bank Transfer,Physical Store
ORD-023733,25/12/2025,CUST-04486,STORE-027,PROD-0114,2,568.45,0.0,Bank Transfer,Marketplace
ORD-005116,2025-11-23,CUST-04180,STORE-025,PROD-0031,1,534.31,53.43,Cash,Mobile App
ORD-008986,29/08/2025,CUST-01092,STORE-008,PROD-0097,1,116.15,29.04,Cash,Physical Store
ORD-010247,07-27-2025,CUST-01756,STORE-027,PROD-0138,1,371.34,18.57,Bank Transfer,Website
ORD-009041,2025-01-16,CUST-04019,STORE-003,PROD-0016,1,284.08,14.2,Wallet,Website
ORD-000734,12-30-2025,CUST-01899,STORE-016,PROD-0116,1,276.89,0.0,Cash,Website
ORD-014256,2025-04-20,CUST-04919,STORE-017,PROD-0132,2,151.01,120.81,Wallet,Mobile App
ORD-013414,2025-03-23,CUST-00691,STORE-005,PROD-0014,1,457.83,22.89,Debit Card,Mobile App
ORD-009571,09-20-2025,CUST-01222,STORE-006,PROD-0067,1,323.43,80.86,Bank Transfer,Physical Store
ORD-016117,2025-01-23,CUST-00155,STORE-004,PROD-0069,3,184.51,27.68,Debit Card,Physical Store
ORD-006581,03/05/2025,CUST-04351,STORE-030,PROD-0170,1,318.95,0.0,Credit Card,Website
ORD-011791,12/09/2025,CUST-04905,STORE-020,PROD-0093,1,314.02,125.61,Cash,Mobile App
ORD-023999,2025-02-12,CUST-03587,STORE-028,PROD-0034,2,494.88,148.46,Cash,Mobile App
ORD-009015,2025-03-20,CUST-00883,STORE-007,PROD-0059,1,195.11,9.76,Bank Transfer,Mobile App
ORD-019802,01-29-2025,CUST-00929,STORE-023,PROD-0019,2,45.5,4.55,Debit Card,Mobile App
ORD-014612,2025-04-30,CUST-01617,STORE-016,PROD-0089,1,256.14,0.0,Credit Card,Mobile App
ORD-009540,26/06/2025,CUST-04929,STORE-011,PROD-0019,3,66.62,29.98,Debit Card,Mobile App
ORD-022450,02-22-2025,CUST-01597,STORE-002,PROD-0118,1,22.67,0.0,Cash,Marketplace
ORD-006166,06-01-2025,CUST-00288,STORE-021,PROD-0040,4,88.15,17.63,Wallet,Physical Store
ORD-022658,25/04/2025,CUST-03128,STORE-022,PROD-0139,1,105.07,10.51,Cash,Marketplace
ORD-013444,10-17-2025,CUST-03419,STORE-007,PROD-0035,1,391.31,58.7,Bank Transfer,Marketplace
ORD-020236,2025-09-19,CUST-02897,STORE-014,PROD-0163,1,476.46,47.65,Debit Card,Marketplace
ORD-004094,2025-03-16,CUST-01510,STORE-013,PROD-0095,1,447.68,0.0,Credit Card,Physical Store
ORD-018759,07-08-2025,CUST-01703,STORE-021,PROD-0094,1,362.77,0.0,Bank Transfer,Website
ORD-014834,27/01/2025,CUST-04086,STORE-005,PROD-0024,1,241.19,0.0,Cash,Physical Store
ORD-002752,10-12-2025,CUST-02806,STORE-021,PROD-0003,4,304.88,0.0,Debit Card,Mobile App
ORD-015498,01-03-2025,CUST-01820,STORE-013,PROD-0119,2,473.27,94.65,Cash,Marketplace
ORD-008604,02/10/2025,CUST-00749,STORE-006,PROD-0154,1,422.24,0.0,Cash,Physical Store
ORD-023415,2025-04-06,CUST-00654,STORE-017,PROD-0164,3,337.39,151.83,Wallet,Website
ORD-022064,11-20-2025,CUST-01236,STORE-009,PROD-0008,1,494.0,24.7,Credit Card,Mobile App
ORD-022295,2025-09-28,CUST-04227,STORE-008,PROD-0010,1,586.65,0.0,Wallet,Mobile App
ORD-024993,2025-05-20,CUST-00764,STORE-026,PROD-0092,2,537.6,53.76,Debit Card,Physical Store
ORD-014522,01-02-2025,CUST-03097,STORE-026,PROD-0048,2,361.07,36.11,Debit Card,Website
ORD-016384,11/01/2025,CUST-04300,STORE-001,PROD-0112,3,185.21,27.78,Credit Card,Website
ORD-016580,12-29-2025,CUST-01459,STORE-004,PROD-0134,2,23.3,0.0,Credit Card,Marketplace
ORD-008242,05-02-2025,CUST-03496,STORE-013,PROD-0071,3,573.12,257.9,Debit Card,Website
ORD-002938,2025-05-29,CUST-00199,STORE-026,PROD-0096,1,141.66,35.41,Debit Card,Mobile App
ORD-005103,04/05/2025,CUST-02287,STORE-005,PROD-0022,2,361.42,289.14,Cash,Marketplace
ORD-009326,08-04-2025,CUST-01089,STORE-020,PROD-0086,2,397.45,119.23,Credit Card,Physical Store
ORD-015237,04-14-2025,CUST-00994,STORE-001,PROD-0154,2,535.9,0.0,Credit Card,Mobile App
ORD-021315,11-14-2025,CUST-03057,STORE-012,PROD-0119,3,529.79,0.0,Debit Card,Physical Store
ORD-010960,08-02-2025,CUST-00171,STORE-019,PROD-0017,1,73.42,3.67,Credit Card,Website
ORD-002421,2025-09-07,CUST-04722,STORE-011,PROD-0002,3,29.47,22.1,Wallet,Website
ORD-009060,03-29-2025,CUST-02995,STORE-010,PROD-0019,2,40.64,4.06,Cash,Physical Store
ORD-017770,12/04/2025,CUST-04572,STORE-027,PROD-0021,1,241.68,12.08,Wallet,Website
ORD-013856,04-28-2025,CUST-02418,STORE-017,PROD-0111,1,103.59,41.44,Wallet,Website
ORD-005216,03/01/2025,CUST-02441,STORE-021,PROD-0168,1,569.93,28.5,Debit Card,Physical Store
ORD-004253,06/02/2025,CUST-01637,STORE-001,PROD-0142,4,268.42,0.0,Wallet,Marketplace
ORD-008608,30/08/2025,CUST-01051,STORE-001,PROD-0136,2,378.43,113.53,Credit Card,Physical Store
ORD-019893,2025-02-10,CUST-04769,STORE-029,PROD-0044,3,62.58,46.94,Bank Transfer,Mobile App
ORD-015547,2025-02-17,CUST-04207,STORE-026,PROD-0014,2,441.81,0.0,Cash,Website
ORD-002502,02-11-2025,CUST-03995,STORE-021,PROD-0035,2,246.42,197.14,Wallet,Website
ORD-016884,17/01/2025,CUST-00218,STORE-028,PROD-0152,1,336.37,0.0,Credit Card,Marketplace
ORD-009367,2025-05-11,CUST-02430,STORE-024,PROD-0174,1,74.15,0.0,Cash,Marketplace
ORD-001669,26/02/2025,CUST-02001,STORE-025,PROD-0038,2,221.09,66.33,Wallet,Website
ORD-008490,12-14-2025,,STORE-017,PROD-0109,3,167.99,50.4,Bank Transfer,Physical Store
ORD-003266,01/01/2025,CUST-02261,STORE-025,PROD-0127,2,394.06,78.81,Cash,Mobile App
ORD-022759,09-01-2025,CUST-04422,STORE-027,PROD-0176,5,239.94,179.96,Bank Transfer,Mobile App
ORD-003001,2025-07-19,CUST-00218,STORE-028,PROD-0152,2,363.86,109.16,Wallet,Website
ORD-008450,10-07-2025,CUST-02096,STORE-015,PROD-0116,1,279.3,0.0,Wallet,Mobile App
ORD-007429,2025-10-10,CUST-00415,STORE-023,PROD-0080,5,286.66,358.33,Cash,Mobile App
ORD-022257,2025-09-09,CUST-04267,STORE-010,PROD-0133,3,493.15,1305.07,Wallet,Website
ORD-019778,02-14-2025,CUST-01457,STORE-004,PROD-0057,2,309.57,61.91,Cash,Mobile App
ORD-007707,2025-09-07,CUST-03858,STORE-007,PROD-0054,1,250.91,62.73,Credit Card,Website
ORD-012413,03-09-2025,CUST-02861,STORE-009,PROD-0170,2,489.78,0.0,Wallet,Website
ORD-006341,2025-11-21,CUST-04462,STORE-018,PROD-0145,3,35.82,0.0,Wallet,Physical Store
ORD-020735,03/12/2025,CUST-01716,STORE-002,PROD-0074,2,73.37,0.0,Credit Card,Marketplace
ORD-024463,05-02-2025,CUST-02550,STORE-030,PROD-0143,1,111.75,0.0,Cash,Website
ORD-005344,01/07/2025,CUST-04297,STORE-008,PROD-0158,1,332.44,0.0,Credit Card,Website
ORD-016412,05-03-2025,CUST-01945,STORE-008,PROD-0111,3,146.86,44.06,Wallet,Mobile App
ORD-018818,05-12-2025,CUST-02147,STORE-002,PROD-0128,2,134.68,0.0,Cash,Physical Store
ORD-014937,27/06/2025,CUST-01131,STORE-016,PROD-0120,3,79.78,0.0,Wallet,Marketplace
ORD-024744,23/08/2025,CUST-01306,STORE-025,PROD-0146,2,249.57,0.0,Credit Card,Physical Store
ORD-000035,02-25-2025,CUST-03204,STORE-009,PROD-0168,2,331.71,99.51,Debit Card,Mobile App
ORD-010985,11-19-2025,CUST-03657,STORE-021,PROD-0052,1,56.91,8.54,Credit Card,Marketplace
ORD-002202,2025-09-26,CUST-04399,STORE-016,PROD-0169,4,270.86,433.38,Wallet,Marketplace
ORD-001247,05/09/2025,CUST-04720,STORE-014,PROD-0061,1,341.27,34.13,Debit Card,Physical Store
ORD-001766,2025-02-02,CUST-04089,STORE-019,PROD-0105,2,345.59,0.0,Debit Card,Website
ORD-009443,2025-08-10,CUST-04474,STORE-001,PROD-0063,4,30.18,0.0,Bank Transfer,Physical Store
ORD-014708,30/04/2025,CUST-03329,STORE-026,PROD-0050,3,403.57,0.0,Debit Card,Website
ORD-020792,28/03/2025,CUST-02348,STORE-001,PROD-0014,4,512.82,0.0,Cash,Physical Store
ORD-009254,08/07/2025,CUST-04328,STORE-019,PROD-0137,1,154.19,15.42,Credit Card,Mobile App
ORD-016599,2025-01-11,CUST-04681,STORE-023,PROD-0093,1,299.62,0.0,Debit Card,Marketplace
